"OTU_ID","Mean.blank","Taxa","SampleName","ReadCount","Original_Sample","SiteCode"
"1",0,"Aix_sponsa","BassGCP_Sample1",0,"BassGCP.20180527.01","BassGCP"
"1",0,"Aix_sponsa","BassGCP_Sample2",0,"BassGCP.20180717.01","BassGCP"
"1",0,"Aix_sponsa","BassGCP_Sample3",0,"BassGCP.20180717.02","BassGCP"
"1",0,"Aix_sponsa","CA-EDWD_Sample1",0,"CA.EDWD.20180527.01","CA-EDWD"
"1",0,"Aix_sponsa","CA-MANZA_Sample1",114,"CA.MANZA.20180527.01","CA-MANZA"
"1",0,"Aix_sponsa","CA-MANZA_Sample10",0,"CA.MANZA.20180715.02","CA-MANZA"
"1",0,"Aix_sponsa","CA-MANZA_Sample2",843,"CA.MANZA.20180527.02","CA-MANZA"
"1",0,"Aix_sponsa","CA-MANZA_Sample3",0,"CA.MANZA.20180715.01.PCR01","CA-MANZA"
"1",0,"Aix_sponsa","CA-MANZA_Sample4",0,"CA.MANZA.20180715.01.PCR02","CA-MANZA"
"1",0,"Aix_sponsa","CA-MANZA_Sample5",0,"CA.MANZA.20180715.01.PCR03","CA-MANZA"
"1",0,"Aix_sponsa","CA-MANZA_Sample6",0,"CA.MANZA.20180715.01","CA-MANZA"
"1",0,"Aix_sponsa","CA-MANZA_Sample7",0,"CA.MANZA.20180715.02.PCR01","CA-MANZA"
"1",0,"Aix_sponsa","CA-MANZA_Sample8",0,"CA.MANZA.20180715.02.PCR02","CA-MANZA"
"1",0,"Aix_sponsa","CA-MANZA_Sample9",0,"CA.MANZA.20180715.02.PCR03","CA-MANZA"
"1",0,"Aix_sponsa","CA-Pig_Sample1",0,"CA.Pig.20180717.01","CA-Pig"
"1",0,"Aix_sponsa","CA-Pig_Sample2",0,"CA.Pig.20180717.02","CA-Pig"
"1",0,"Aix_sponsa","CA-Pig_Sample3",0,"Ca.Pig.20180527.01","CA-Pig"
"1",0,"Aix_sponsa","CA-Pig_Sample4",0,"Ca.Pig.20180527.02","CA-Pig"
"1",0,"Aix_sponsa","CabinBOR_Sample1",0,"CabinBOR.20180530.01","CabinBOR"
"1",0,"Aix_sponsa","CabinBOR_Sample2",0,"CabinBOR.20180530.02","CabinBOR"
"1",0,"Aix_sponsa","CabinBOR_Sample3",0,"CabinBOR.20180714.01","CabinBOR"
"1",0,"Aix_sponsa","CabinBOR_Sample4",0,"CabinBOR.20180714.02","CabinBOR"
"1",0,"Aix_sponsa","EagleGCP_Sample1",0,"EagleGCP.20180527.01","EagleGCP"
"1",0,"Aix_sponsa","EagleGCP_Sample10",0,"EagleGCP.20180717.02","EagleGCP"
"1",0,"Aix_sponsa","EagleGCP_Sample2",0,"EagleGCP.20180527.02","EagleGCP"
"1",0,"Aix_sponsa","EagleGCP_Sample3",0,"EagleGCP.20180717.01.PCR01","EagleGCP"
"1",0,"Aix_sponsa","EagleGCP_Sample4",0,"EagleGCP.20180717.01.PCR02","EagleGCP"
"1",0,"Aix_sponsa","EagleGCP_Sample5",0,"EagleGCP.20180717.01.PCR03","EagleGCP"
"1",0,"Aix_sponsa","EagleGCP_Sample6",0,"EagleGCP.20180717.01","EagleGCP"
"1",0,"Aix_sponsa","EagleGCP_Sample7",0,"EagleGCP.20180717.02.PCR01","EagleGCP"
"1",0,"Aix_sponsa","EagleGCP_Sample8",0,"EagleGCP.20180717.02.PCR02","EagleGCP"
"1",0,"Aix_sponsa","EagleGCP_Sample9",0,"EagleGCP.20180717.02.PCR03","EagleGCP"
"1",0,"Aix_sponsa","GlorGCP_Sample1",786,"GlorGCP.20180527.01","GlorGCP"
"1",0,"Aix_sponsa","GlorGCP_Sample2",0,"GlorGCP.20180527.02","GlorGCP"
"1",0,"Aix_sponsa","GlorGCP_Sample3",0,"GlorGCP.20180715.01","GlorGCP"
"1",0,"Aix_sponsa","GlorGCP_Sample4",0,"GlorGCP.20180715.02","GlorGCP"
"1",0,"Aix_sponsa","GrampsBOR_Sample1",0,"GrampsBOR.20180601.01","GrampsBOR"
"1",0,"Aix_sponsa","GrampsBOR_Sample10",0,"GrampsBOR.20180714.02","GrampsBOR"
"1",0,"Aix_sponsa","GrampsBOR_Sample2",0,"GrampsBOR.20180601.02","GrampsBOR"
"1",0,"Aix_sponsa","GrampsBOR_Sample3",0,"GrampsBOR.20180714.01.PCR01","GrampsBOR"
"1",0,"Aix_sponsa","GrampsBOR_Sample4",0,"GrampsBOR.20180714.01.PCR02","GrampsBOR"
"1",0,"Aix_sponsa","GrampsBOR_Sample5",0,"GrampsBOR.20180714.01.PCR03","GrampsBOR"
"1",0,"Aix_sponsa","GrampsBOR_Sample6",0,"GrampsBOR.20180714.01","GrampsBOR"
"1",0,"Aix_sponsa","GrampsBOR_Sample7",0,"GrampsBOR.20180714.02.PCR01","GrampsBOR"
"1",0,"Aix_sponsa","GrampsBOR_Sample8",0,"GrampsBOR.20180714.02.PCR02","GrampsBOR"
"1",0,"Aix_sponsa","GrampsBOR_Sample9",0,"GrampsBOR.20180714.02.PCR03","GrampsBOR"
"1",0,"Aix_sponsa","HeronGCP_Sample1",0,"HeronGCP.20180527.01","HeronGCP"
"1",0,"Aix_sponsa","HeronGCP_Sample2",0,"HeronGCP.20180527.02","HeronGCP"
"1",0,"Aix_sponsa","HeronGCP_Sample3",0,"HeronGCP.20180717.01","HeronGCP"
"1",0,"Aix_sponsa","HeronGCP_Sample4",0,"HeronGCP.20180717.02","HeronGCP"
"1",0,"Aix_sponsa","KAMM_Sample1",0,"KAMM.20180527.01","KAMM"
"1",0,"Aix_sponsa","KAMM_Sample2",0,"KAMM.20180527.02","KAMM"
"1",0,"Aix_sponsa","KAMM_Sample3",0,"KAMM.20180714.01","KAMM"
"1",0,"Aix_sponsa","KAMM_Sample4",0,"KAMM.20180714.02","KAMM"
"1",0,"Aix_sponsa","NorthGCP_Sample1",0,"NorthGCP.20180527.01","NorthGCP"
"1",0,"Aix_sponsa","NorthGCP_Sample2",0,"NorthGCP.20180527.02","NorthGCP"
"1",0,"Aix_sponsa","NorthGCP_Sample3",0,"NorthGCP.20180715.01","NorthGCP"
"1",0,"Aix_sponsa","NorthGCP_Sample4",0,"NorthGCP.20180715.02","NorthGCP"
"1",0,"Aix_sponsa","NtalkGCP_Sample1",0,"NtalkGCP.20180527.01","NtalkGCP"
"1",0,"Aix_sponsa","NtalkGCP_Sample2",0,"NtalkGCP.20180527.02","NtalkGCP"
"1",0,"Aix_sponsa","NtalkGCP_Sample3",0,"NtalkGCP.20180715.01","NtalkGCP"
"1",0,"Aix_sponsa","PPKBOR_Sample1",0,"PPKBOR.20180601.01","PPKBOR"
"1",0,"Aix_sponsa","PPKBOR_Sample2",0,"PPKBOR.20180601.02","PPKBOR"
"1",0,"Aix_sponsa","PPKBOR_Sample3",0,"PPKBOR.20180714.01","PPKBOR"
"1",0,"Aix_sponsa","PPKBOR_Sample4",0,"PPKBOR.20180714.02","PPKBOR"
"1",0,"Aix_sponsa","PPKBOR_Sample5",0,"PPKBOR.20180714.03","PPKBOR"
"1",0,"Aix_sponsa","RLSNKGCP_Sample1",0,"RLSNKGCP.20180527.01","RLSNKGCP"
"1",0,"Aix_sponsa","RLSNKGCP_Sample2",0,"RLSNKGCP.20180527.02","RLSNKGCP"
"1",0,"Aix_sponsa","RLSNKGCP_Sample3",0,"RLSNKGCP.20180715.01","RLSNKGCP"
"1",0,"Aix_sponsa","RLSNKGCP_Sample4",0,"RLSNKGCP.20180715.02","RLSNKGCP"
"1",0,"Aix_sponsa","RonJRGCP_Sample1",0,"RonJRGCP.20180527.01","RonJRGCP"
"1",0,"Aix_sponsa","RonJRGCP_Sample10",0,"RonJRGCP.20180716.02","RonJRGCP"
"1",0,"Aix_sponsa","RonJRGCP_Sample2",0,"RonJRGCP.20180527.02","RonJRGCP"
"1",0,"Aix_sponsa","RonJRGCP_Sample3",0,"RonJRGCP.20180716.01.PCR01","RonJRGCP"
"1",0,"Aix_sponsa","RonJRGCP_Sample4",0,"RonJRGCP.20180716.01.PCR02","RonJRGCP"
"1",0,"Aix_sponsa","RonJRGCP_Sample5",0,"RonJRGCP.20180716.01.PCR03","RonJRGCP"
"1",0,"Aix_sponsa","RonJRGCP_Sample6",0,"RonJRGCP.20180716.01","RonJRGCP"
"1",0,"Aix_sponsa","RonJRGCP_Sample7",0,"RonJRGCP.20180716.02.PCR01","RonJRGCP"
"1",0,"Aix_sponsa","RonJRGCP_Sample8",0,"RonJRGCP.20180716.02.PCR02","RonJRGCP"
"1",0,"Aix_sponsa","RonJRGCP_Sample9",0,"RonJRGCP.20180716.02.PCR03","RonJRGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample1",0,"ShptlGCP.20180527.01","ShptlGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample10",0,"ShptlGCP.20180715.02.PCR03","ShptlGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample11",0,"ShptlGCP.20180715.02","ShptlGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample2",0,"ShptlGCP.20180527.02","ShptlGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample3",0,"ShptlGCP.20180527.03","ShptlGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample4",0,"ShptlGCP.20180715.01.PCR01","ShptlGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample5",0,"ShptlGCP.20180715.01.PCR02","ShptlGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample6",0,"ShptlGCP.20180715.01.PCR03","ShptlGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample7",0,"ShptlGCP.20180715.01","ShptlGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample8",0,"ShptlGCP.20180715.02.PCR01","ShptlGCP"
"1",0,"Aix_sponsa","ShptlGCP_Sample9",0,"ShptlGCP.20180715.02.PCR02","ShptlGCP"
"1",0,"Aix_sponsa","UCTBOR_Sample1",0,"UCTBOR.20180601.01","UCTBOR"
"1",0,"Aix_sponsa","UCTBOR_Sample2",0,"UCTBOR.20180601.02","UCTBOR"
"1",0,"Aix_sponsa","UCTBOR_Sample3",0,"UCTBOR.20180714.01","UCTBOR"
"1",0,"Aix_sponsa","UCTBOR_Sample4",0,"UCTBOR.20180714.02","UCTBOR"
"1",0,"Aix_sponsa","WashGCP_Sample1",0,"WashGCP.20180525.01","WashGCP"
"1",0,"Aix_sponsa","WashGCP_Sample2",0,"WashGCP.20180525.02","WashGCP"
"1",0,"Aix_sponsa","WashGCP_Sample3",0,"WashGCP.20180714.01","WashGCP"
"1",0,"Aix_sponsa","WashGCP_Sample4",0,"WashGCP.20180714.02","WashGCP"
"1",0,"Aix_sponsa","WDMLGCP_Sample1",0,"WDMLGCP.20180527.01","WDMLGCP"
"1",0,"Aix_sponsa","WDMLGCP_Sample2",0,"WDMLGCP.20180527.02","WDMLGCP"
"1",0,"Aix_sponsa","WDMLGCP_Sample3",0,"WDMLGCP.20180714.01","WDMLGCP"
"1",0,"Aix_sponsa","WDMLGCP_Sample4",0,"WDMLGCP.20180714.02","WDMLGCP"
"1",0,"Aix_sponsa","YBBA_Sample1",0,"YBBA.20180527.01","YBBA"
"1",0,"Aix_sponsa","YBBA_Sample2",0,"YBBA.20180527.02","YBBA"
"1",0,"Aix_sponsa","YBBA_Sample3",0,"YBBA.20180715.01","YBBA"
"1",0,"Aix_sponsa","YBBA_Sample4",0,"YBBA.20180715.02","YBBA"
"10",95.7120995532865,"Bos_taurus","BassGCP_Sample1",0,"BassGCP.20180527.01","BassGCP"
"10",95.7120995532865,"Bos_taurus","BassGCP_Sample2",0,"BassGCP.20180717.01","BassGCP"
"10",95.7120995532865,"Bos_taurus","BassGCP_Sample3",0,"BassGCP.20180717.02","BassGCP"
"10",95.7120995532865,"Bos_taurus","CA-EDWD_Sample1",0,"CA.EDWD.20180527.01","CA-EDWD"
"10",95.7120995532865,"Bos_taurus","CA-MANZA_Sample1",0,"CA.MANZA.20180527.01","CA-MANZA"
"10",95.7120995532865,"Bos_taurus","CA-MANZA_Sample10",0,"CA.MANZA.20180715.02","CA-MANZA"
"10",95.7120995532865,"Bos_taurus","CA-MANZA_Sample2",0,"CA.MANZA.20180527.02","CA-MANZA"
"10",95.7120995532865,"Bos_taurus","CA-MANZA_Sample3",0,"CA.MANZA.20180715.01.PCR01","CA-MANZA"
"10",95.7120995532865,"Bos_taurus","CA-MANZA_Sample4",0,"CA.MANZA.20180715.01.PCR02","CA-MANZA"
"10",95.7120995532865,"Bos_taurus","CA-MANZA_Sample5",0,"CA.MANZA.20180715.01.PCR03","CA-MANZA"
"10",95.7120995532865,"Bos_taurus","CA-MANZA_Sample6",0,"CA.MANZA.20180715.01","CA-MANZA"
"10",95.7120995532865,"Bos_taurus","CA-MANZA_Sample7",0,"CA.MANZA.20180715.02.PCR01","CA-MANZA"
"10",95.7120995532865,"Bos_taurus","CA-MANZA_Sample8",0,"CA.MANZA.20180715.02.PCR02","CA-MANZA"
"10",95.7120995532865,"Bos_taurus","CA-MANZA_Sample9",0,"CA.MANZA.20180715.02.PCR03","CA-MANZA"
"10",95.7120995532865,"Bos_taurus","CA-Pig_Sample1",0,"CA.Pig.20180717.01","CA-Pig"
"10",95.7120995532865,"Bos_taurus","CA-Pig_Sample2",0,"CA.Pig.20180717.02","CA-Pig"
"10",95.7120995532865,"Bos_taurus","CA-Pig_Sample3",0,"Ca.Pig.20180527.01","CA-Pig"
"10",95.7120995532865,"Bos_taurus","CA-Pig_Sample4",0,"Ca.Pig.20180527.02","CA-Pig"
"10",95.7120995532865,"Bos_taurus","CabinBOR_Sample1",0,"CabinBOR.20180530.01","CabinBOR"
"10",95.7120995532865,"Bos_taurus","CabinBOR_Sample2",0,"CabinBOR.20180530.02","CabinBOR"
"10",95.7120995532865,"Bos_taurus","CabinBOR_Sample3",0,"CabinBOR.20180714.01","CabinBOR"
"10",95.7120995532865,"Bos_taurus","CabinBOR_Sample4",0,"CabinBOR.20180714.02","CabinBOR"
"10",95.7120995532865,"Bos_taurus","EagleGCP_Sample1",0,"EagleGCP.20180527.01","EagleGCP"
"10",95.7120995532865,"Bos_taurus","EagleGCP_Sample10",0,"EagleGCP.20180717.02","EagleGCP"
"10",95.7120995532865,"Bos_taurus","EagleGCP_Sample2",0,"EagleGCP.20180527.02","EagleGCP"
"10",95.7120995532865,"Bos_taurus","EagleGCP_Sample3",0,"EagleGCP.20180717.01.PCR01","EagleGCP"
"10",95.7120995532865,"Bos_taurus","EagleGCP_Sample4",0,"EagleGCP.20180717.01.PCR02","EagleGCP"
"10",95.7120995532865,"Bos_taurus","EagleGCP_Sample5",0,"EagleGCP.20180717.01.PCR03","EagleGCP"
"10",95.7120995532865,"Bos_taurus","EagleGCP_Sample6",0,"EagleGCP.20180717.01","EagleGCP"
"10",95.7120995532865,"Bos_taurus","EagleGCP_Sample7",0,"EagleGCP.20180717.02.PCR01","EagleGCP"
"10",95.7120995532865,"Bos_taurus","EagleGCP_Sample8",0,"EagleGCP.20180717.02.PCR02","EagleGCP"
"10",95.7120995532865,"Bos_taurus","EagleGCP_Sample9",0,"EagleGCP.20180717.02.PCR03","EagleGCP"
"10",95.7120995532865,"Bos_taurus","GlorGCP_Sample1",0,"GlorGCP.20180527.01","GlorGCP"
"10",95.7120995532865,"Bos_taurus","GlorGCP_Sample2",0,"GlorGCP.20180527.02","GlorGCP"
"10",95.7120995532865,"Bos_taurus","GlorGCP_Sample3",0,"GlorGCP.20180715.01","GlorGCP"
"10",95.7120995532865,"Bos_taurus","GlorGCP_Sample4",0,"GlorGCP.20180715.02","GlorGCP"
"10",95.7120995532865,"Bos_taurus","GrampsBOR_Sample1",0,"GrampsBOR.20180601.01","GrampsBOR"
"10",95.7120995532865,"Bos_taurus","GrampsBOR_Sample10",0,"GrampsBOR.20180714.02","GrampsBOR"
"10",95.7120995532865,"Bos_taurus","GrampsBOR_Sample2",0,"GrampsBOR.20180601.02","GrampsBOR"
"10",95.7120995532865,"Bos_taurus","GrampsBOR_Sample3",0,"GrampsBOR.20180714.01.PCR01","GrampsBOR"
"10",95.7120995532865,"Bos_taurus","GrampsBOR_Sample4",0,"GrampsBOR.20180714.01.PCR02","GrampsBOR"
"10",95.7120995532865,"Bos_taurus","GrampsBOR_Sample5",0,"GrampsBOR.20180714.01.PCR03","GrampsBOR"
"10",95.7120995532865,"Bos_taurus","GrampsBOR_Sample6",0,"GrampsBOR.20180714.01","GrampsBOR"
"10",95.7120995532865,"Bos_taurus","GrampsBOR_Sample7",0,"GrampsBOR.20180714.02.PCR01","GrampsBOR"
"10",95.7120995532865,"Bos_taurus","GrampsBOR_Sample8",0,"GrampsBOR.20180714.02.PCR02","GrampsBOR"
"10",95.7120995532865,"Bos_taurus","GrampsBOR_Sample9",0,"GrampsBOR.20180714.02.PCR03","GrampsBOR"
"10",95.7120995532865,"Bos_taurus","HeronGCP_Sample1",0,"HeronGCP.20180527.01","HeronGCP"
"10",95.7120995532865,"Bos_taurus","HeronGCP_Sample2",0,"HeronGCP.20180527.02","HeronGCP"
"10",95.7120995532865,"Bos_taurus","HeronGCP_Sample3",0,"HeronGCP.20180717.01","HeronGCP"
"10",95.7120995532865,"Bos_taurus","HeronGCP_Sample4",0,"HeronGCP.20180717.02","HeronGCP"
"10",95.7120995532865,"Bos_taurus","KAMM_Sample1",0,"KAMM.20180527.01","KAMM"
"10",95.7120995532865,"Bos_taurus","KAMM_Sample2",0,"KAMM.20180527.02","KAMM"
"10",95.7120995532865,"Bos_taurus","KAMM_Sample3",7491,"KAMM.20180714.01","KAMM"
"10",95.7120995532865,"Bos_taurus","KAMM_Sample4",0,"KAMM.20180714.02","KAMM"
"10",95.7120995532865,"Bos_taurus","NorthGCP_Sample1",0,"NorthGCP.20180527.01","NorthGCP"
"10",95.7120995532865,"Bos_taurus","NorthGCP_Sample2",0,"NorthGCP.20180527.02","NorthGCP"
"10",95.7120995532865,"Bos_taurus","NorthGCP_Sample3",0,"NorthGCP.20180715.01","NorthGCP"
"10",95.7120995532865,"Bos_taurus","NorthGCP_Sample4",0,"NorthGCP.20180715.02","NorthGCP"
"10",95.7120995532865,"Bos_taurus","NtalkGCP_Sample1",0,"NtalkGCP.20180527.01","NtalkGCP"
"10",95.7120995532865,"Bos_taurus","NtalkGCP_Sample2",0,"NtalkGCP.20180527.02","NtalkGCP"
"10",95.7120995532865,"Bos_taurus","NtalkGCP_Sample3",0,"NtalkGCP.20180715.01","NtalkGCP"
"10",95.7120995532865,"Bos_taurus","PPKBOR_Sample1",0,"PPKBOR.20180601.01","PPKBOR"
"10",95.7120995532865,"Bos_taurus","PPKBOR_Sample2",0,"PPKBOR.20180601.02","PPKBOR"
"10",95.7120995532865,"Bos_taurus","PPKBOR_Sample3",0,"PPKBOR.20180714.01","PPKBOR"
"10",95.7120995532865,"Bos_taurus","PPKBOR_Sample4",0,"PPKBOR.20180714.02","PPKBOR"
"10",95.7120995532865,"Bos_taurus","PPKBOR_Sample5",0,"PPKBOR.20180714.03","PPKBOR"
"10",95.7120995532865,"Bos_taurus","RLSNKGCP_Sample1",0,"RLSNKGCP.20180527.01","RLSNKGCP"
"10",95.7120995532865,"Bos_taurus","RLSNKGCP_Sample2",0,"RLSNKGCP.20180527.02","RLSNKGCP"
"10",95.7120995532865,"Bos_taurus","RLSNKGCP_Sample3",0,"RLSNKGCP.20180715.01","RLSNKGCP"
"10",95.7120995532865,"Bos_taurus","RLSNKGCP_Sample4",28171,"RLSNKGCP.20180715.02","RLSNKGCP"
"10",95.7120995532865,"Bos_taurus","RonJRGCP_Sample1",0,"RonJRGCP.20180527.01","RonJRGCP"
"10",95.7120995532865,"Bos_taurus","RonJRGCP_Sample10",0,"RonJRGCP.20180716.02","RonJRGCP"
"10",95.7120995532865,"Bos_taurus","RonJRGCP_Sample2",0,"RonJRGCP.20180527.02","RonJRGCP"
"10",95.7120995532865,"Bos_taurus","RonJRGCP_Sample3",0,"RonJRGCP.20180716.01.PCR01","RonJRGCP"
"10",95.7120995532865,"Bos_taurus","RonJRGCP_Sample4",0,"RonJRGCP.20180716.01.PCR02","RonJRGCP"
"10",95.7120995532865,"Bos_taurus","RonJRGCP_Sample5",0,"RonJRGCP.20180716.01.PCR03","RonJRGCP"
"10",95.7120995532865,"Bos_taurus","RonJRGCP_Sample6",0,"RonJRGCP.20180716.01","RonJRGCP"
"10",95.7120995532865,"Bos_taurus","RonJRGCP_Sample7",0,"RonJRGCP.20180716.02.PCR01","RonJRGCP"
"10",95.7120995532865,"Bos_taurus","RonJRGCP_Sample8",0,"RonJRGCP.20180716.02.PCR02","RonJRGCP"
"10",95.7120995532865,"Bos_taurus","RonJRGCP_Sample9",0,"RonJRGCP.20180716.02.PCR03","RonJRGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample1",0,"ShptlGCP.20180527.01","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample10",0,"ShptlGCP.20180715.02.PCR03","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample11",0,"ShptlGCP.20180715.02","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample2",0,"ShptlGCP.20180527.02","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample3",0,"ShptlGCP.20180527.03","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample4",0,"ShptlGCP.20180715.01.PCR01","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample5",0,"ShptlGCP.20180715.01.PCR02","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample6",0,"ShptlGCP.20180715.01.PCR03","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample7",0,"ShptlGCP.20180715.01","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample8",0,"ShptlGCP.20180715.02.PCR01","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","ShptlGCP_Sample9",0,"ShptlGCP.20180715.02.PCR02","ShptlGCP"
"10",95.7120995532865,"Bos_taurus","UCTBOR_Sample1",0,"UCTBOR.20180601.01","UCTBOR"
"10",95.7120995532865,"Bos_taurus","UCTBOR_Sample2",0,"UCTBOR.20180601.02","UCTBOR"
"10",95.7120995532865,"Bos_taurus","UCTBOR_Sample3",0,"UCTBOR.20180714.01","UCTBOR"
"10",95.7120995532865,"Bos_taurus","UCTBOR_Sample4",0,"UCTBOR.20180714.02","UCTBOR"
"10",95.7120995532865,"Bos_taurus","WashGCP_Sample1",0,"WashGCP.20180525.01","WashGCP"
"10",95.7120995532865,"Bos_taurus","WashGCP_Sample2",0,"WashGCP.20180525.02","WashGCP"
"10",95.7120995532865,"Bos_taurus","WashGCP_Sample3",2234,"WashGCP.20180714.01","WashGCP"
"10",95.7120995532865,"Bos_taurus","WashGCP_Sample4",44117,"WashGCP.20180714.02","WashGCP"
"10",95.7120995532865,"Bos_taurus","WDMLGCP_Sample1",0,"WDMLGCP.20180527.01","WDMLGCP"
"10",95.7120995532865,"Bos_taurus","WDMLGCP_Sample2",0,"WDMLGCP.20180527.02","WDMLGCP"
"10",95.7120995532865,"Bos_taurus","WDMLGCP_Sample3",0,"WDMLGCP.20180714.01","WDMLGCP"
"10",95.7120995532865,"Bos_taurus","WDMLGCP_Sample4",192979,"WDMLGCP.20180714.02","WDMLGCP"
"10",95.7120995532865,"Bos_taurus","YBBA_Sample1",0,"YBBA.20180527.01","YBBA"
"10",95.7120995532865,"Bos_taurus","YBBA_Sample2",0,"YBBA.20180527.02","YBBA"
"10",95.7120995532865,"Bos_taurus","YBBA_Sample3",0,"YBBA.20180715.01","YBBA"
"10",95.7120995532865,"Bos_taurus","YBBA_Sample4",0,"YBBA.20180715.02","YBBA"
"11",0,"Bovidae","BassGCP_Sample1",0,"BassGCP.20180527.01","BassGCP"
"11",0,"Bovidae","BassGCP_Sample2",0,"BassGCP.20180717.01","BassGCP"
"11",0,"Bovidae","BassGCP_Sample3",0,"BassGCP.20180717.02","BassGCP"
"11",0,"Bovidae","CA-EDWD_Sample1",0,"CA.EDWD.20180527.01","CA-EDWD"
"11",0,"Bovidae","CA-MANZA_Sample1",0,"CA.MANZA.20180527.01","CA-MANZA"
"11",0,"Bovidae","CA-MANZA_Sample10",0,"CA.MANZA.20180715.02","CA-MANZA"
"11",0,"Bovidae","CA-MANZA_Sample2",0,"CA.MANZA.20180527.02","CA-MANZA"
"11",0,"Bovidae","CA-MANZA_Sample3",0,"CA.MANZA.20180715.01.PCR01","CA-MANZA"
"11",0,"Bovidae","CA-MANZA_Sample4",0,"CA.MANZA.20180715.01.PCR02","CA-MANZA"
"11",0,"Bovidae","CA-MANZA_Sample5",0,"CA.MANZA.20180715.01.PCR03","CA-MANZA"
"11",0,"Bovidae","CA-MANZA_Sample6",0,"CA.MANZA.20180715.01","CA-MANZA"
"11",0,"Bovidae","CA-MANZA_Sample7",0,"CA.MANZA.20180715.02.PCR01","CA-MANZA"
"11",0,"Bovidae","CA-MANZA_Sample8",0,"CA.MANZA.20180715.02.PCR02","CA-MANZA"
"11",0,"Bovidae","CA-MANZA_Sample9",0,"CA.MANZA.20180715.02.PCR03","CA-MANZA"
"11",0,"Bovidae","CA-Pig_Sample1",0,"CA.Pig.20180717.01","CA-Pig"
"11",0,"Bovidae","CA-Pig_Sample2",0,"CA.Pig.20180717.02","CA-Pig"
"11",0,"Bovidae","CA-Pig_Sample3",0,"Ca.Pig.20180527.01","CA-Pig"
"11",0,"Bovidae","CA-Pig_Sample4",0,"Ca.Pig.20180527.02","CA-Pig"
"11",0,"Bovidae","CabinBOR_Sample1",0,"CabinBOR.20180530.01","CabinBOR"
"11",0,"Bovidae","CabinBOR_Sample2",0,"CabinBOR.20180530.02","CabinBOR"
"11",0,"Bovidae","CabinBOR_Sample3",0,"CabinBOR.20180714.01","CabinBOR"
"11",0,"Bovidae","CabinBOR_Sample4",0,"CabinBOR.20180714.02","CabinBOR"
"11",0,"Bovidae","EagleGCP_Sample1",28,"EagleGCP.20180527.01","EagleGCP"
"11",0,"Bovidae","EagleGCP_Sample10",0,"EagleGCP.20180717.02","EagleGCP"
"11",0,"Bovidae","EagleGCP_Sample2",0,"EagleGCP.20180527.02","EagleGCP"
"11",0,"Bovidae","EagleGCP_Sample3",0,"EagleGCP.20180717.01.PCR01","EagleGCP"
"11",0,"Bovidae","EagleGCP_Sample4",0,"EagleGCP.20180717.01.PCR02","EagleGCP"
"11",0,"Bovidae","EagleGCP_Sample5",0,"EagleGCP.20180717.01.PCR03","EagleGCP"
"11",0,"Bovidae","EagleGCP_Sample6",0,"EagleGCP.20180717.01","EagleGCP"
"11",0,"Bovidae","EagleGCP_Sample7",0,"EagleGCP.20180717.02.PCR01","EagleGCP"
"11",0,"Bovidae","EagleGCP_Sample8",0,"EagleGCP.20180717.02.PCR02","EagleGCP"
"11",0,"Bovidae","EagleGCP_Sample9",0,"EagleGCP.20180717.02.PCR03","EagleGCP"
"11",0,"Bovidae","GlorGCP_Sample1",0,"GlorGCP.20180527.01","GlorGCP"
"11",0,"Bovidae","GlorGCP_Sample2",0,"GlorGCP.20180527.02","GlorGCP"
"11",0,"Bovidae","GlorGCP_Sample3",0,"GlorGCP.20180715.01","GlorGCP"
"11",0,"Bovidae","GlorGCP_Sample4",0,"GlorGCP.20180715.02","GlorGCP"
"11",0,"Bovidae","GrampsBOR_Sample1",0,"GrampsBOR.20180601.01","GrampsBOR"
"11",0,"Bovidae","GrampsBOR_Sample10",0,"GrampsBOR.20180714.02","GrampsBOR"
"11",0,"Bovidae","GrampsBOR_Sample2",0,"GrampsBOR.20180601.02","GrampsBOR"
